8.057143 0.200000
8.057143 0.210000
8.057143 0.220000
8.057143 0.230000
8.057143 0.240000
8.057143 0.250000
8.057143 0.260000
8.057143 0.270000
8.057143 0.280000
8.057143 0.290000
8.057143 0.300000
8.057143 0.310000
8.057143 0.320000
8.057143 0.330000
8.057143 0.340000
8.057143 0.350000
8.057143 0.360000
8.057143 0.370000
8.057143 0.380000
8.057143 0.390000
8.057143 0.400000
8.057143 0.410000
8.057143 0.420000
8.057143 0.430000
8.057143 0.440000
8.057143 0.450000
8.057143 0.460000
8.057143 0.470000
8.057143 0.480000
8.057143 0.490000
8.057143 0.500000
8.057143 0.510000
8.057143 0.520000
8.057143 0.530000
8.057143 0.540000
8.057143 0.550000
8.057143 0.560000
8.057143 0.570000
8.057143 0.580000
8.057143 0.590000
8.057143 0.600000
8.057143 0.610000
8.057143 0.620000
8.057143 0.630000
8.057143 0.640000
8.057143 0.650000
8.057143 0.660000
8.057143 0.670000
8.057143 0.680000
8.057143 0.690000
8.057143 0.700000
8.057143 0.710000
8.057143 0.720000
8.057143 0.730000
8.057143 0.740000
8.057143 0.750000
8.057143 0.760000
8.057143 0.770000
8.057143 0.780000
8.057143 0.790000
8.057143 0.800000
8.067143 0.800000
8.077143 0.800000
8.087143 0.800000
8.097143 0.800000
8.107143 0.800000
8.117143 0.800000
8.127143 0.800000
8.137143 0.800000
8.147143 0.800000
8.157143 0.800000
8.167143 0.800000
8.177143 0.800000
8.187143 0.800000
8.197143 0.800000
8.207143 0.800000
8.217143 0.800000
8.227143 0.800000
8.237143 0.800000
8.247143 0.800000
8.257143 0.800000
8.267143 0.800000
8.277143 0.800000
8.287143 0.800000
8.297143 0.800000
8.307143 0.800000
8.317143 0.800000
8.327143 0.800000
8.337143 0.800000
8.347143 0.800000
8.357143 0.800000
8.367143 0.800000
8.377143 0.800000
8.387143 0.800000
8.397143 0.800000
8.407143 0.800000
8.417143 0.800000
8.427143 0.800000
8.437143 0.800000
8.447143 0.800000
8.457143 0.800000
8.467143 0.800000
8.477143 0.800000
8.487143 0.800000
8.497143 0.800000
8.507143 0.800000
8.517143 0.800000
8.527143 0.800000
8.537143 0.800000
8.547143 0.800000
8.557143 0.800000
8.567143 0.800000
8.577143 0.800000
8.587143 0.800000
8.597143 0.800000
8.607143 0.800000
8.617143 0.800000
8.627143 0.800000
8.637143 0.800000
8.647143 0.800000
8.657143 0.800000
8.657143 0.790000
8.657143 0.780000
8.657143 0.770000
8.657143 0.760000
8.657143 0.750000
8.657143 0.740000
8.657143 0.730000
8.657143 0.720000
8.657143 0.710000
8.657143 0.700000
8.657143 0.690000
8.657143 0.680000
8.657143 0.670000
8.657143 0.660000
8.657143 0.650000
8.647143 0.650000
8.637143 0.650000
8.627143 0.650000
8.617143 0.650000
8.607143 0.650000
8.597143 0.650000
8.587143 0.650000
8.577143 0.650000
8.567143 0.650000
8.557143 0.650000
8.547143 0.650000
8.537143 0.650000
8.527143 0.650000
8.517143 0.650000
8.507143 0.650000
8.497143 0.650000
8.487143 0.650000
8.477143 0.650000
8.467143 0.650000
8.457143 0.650000
8.447143 0.650000
8.437143 0.650000
8.427143 0.650000
8.417143 0.650000
8.407143 0.650000
8.397143 0.650000
8.387143 0.650000
8.377143 0.650000
8.367143 0.650000
